idx,pred,true,pred_bin_05,pred_bin_best,best_threshold
2701,0.46939707,0.0,0,1,0.34254003
2703,0.14695734,0.0,0,0,0.34254003
2704,0.00058325456,0.0,0,0,0.34254003
2710,0.36132854,1.0,0,1,0.34254003
2712,0.00015288623,0.0,0,0,0.34254003
2713,0.00016781731,0.0,0,0,0.34254003
2718,0.021528699,0.0,0,0,0.34254003
2725,0.01822894,0.0,0,0,0.34254003
2733,0.0026662583,0.0,0,0,0.34254003
2748,0.4024586,0.0,0,1,0.34254003
2756,0.007240143,0.0,0,0,0.34254003
2764,0.00022561224,0.0,0,0,0.34254003
2765,0.021279674,0.0,0,0,0.34254003
2775,0.00035406856,0.0,0,0,0.34254003
2776,0.003121201,0.0,0,0,0.34254003
2779,0.011245738,0.0,0,0,0.34254003
2780,0.0005721116,0.0,0,0,0.34254003
2781,0.9557687,1.0,1,1,0.34254003
2785,0.00012461877,0.0,0,0,0.34254003
2787,0.0047154054,0.0,0,0,0.34254003
2801,0.00019331214,0.0,0,0,0.34254003
2806,0.0065298765,1.0,0,0,0.34254003
2811,0.001620569,0.0,0,0,0.34254003
2817,0.014647859,0.0,0,0,0.34254003
2821,0.011743006,0.0,0,0,0.34254003
2825,0.0065209423,0.0,0,0,0.34254003
2826,0.9977781,1.0,1,1,0.34254003
2840,0.030999912,0.0,0,0,0.34254003
2841,0.10277709,0.0,0,0,0.34254003
2843,0.35333347,1.0,0,1,0.34254003
2846,0.0023774474,0.0,0,0,0.34254003
2852,0.019671291,0.0,0,0,0.34254003
2862,0.138749,1.0,0,0,0.34254003
2876,0.0015311773,0.0,0,0,0.34254003
2877,0.9056164,1.0,1,1,0.34254003
2881,0.1284407,1.0,0,0,0.34254003
2882,0.090364486,0.0,0,0,0.34254003
2884,0.97493273,1.0,1,1,0.34254003
2887,0.5879057,1.0,1,1,0.34254003
2898,0.26821834,1.0,0,0,0.34254003
2900,0.0056092995,0.0,0,0,0.34254003
2910,0.009896049,0.0,0,0,0.34254003
2915,7.662314e-05,0.0,0,0,0.34254003
2924,0.000832543,0.0,0,0,0.34254003
2936,0.0061611766,0.0,0,0,0.34254003
2939,0.04652969,0.0,0,0,0.34254003
2954,0.00038503946,0.0,0,0,0.34254003
2964,0.00080505153,0.0,0,0,0.34254003
2965,0.0011732192,0.0,0,0,0.34254003
2966,0.6337589,1.0,1,1,0.34254003
2971,0.27137154,1.0,0,0,0.34254003
2972,0.20580152,0.0,0,0,0.34254003
2975,0.08572279,0.0,0,0,0.34254003
2977,0.0005281775,0.0,0,0,0.34254003
2980,0.5219271,0.0,1,1,0.34254003
2984,0.00062422635,0.0,0,0,0.34254003
2986,0.66658235,1.0,1,1,0.34254003
2988,0.13225317,0.0,0,0,0.34254003
2991,0.001097984,0.0,0,0,0.34254003
2992,0.0013761865,0.0,0,0,0.34254003
3001,9.780341e-05,0.0,0,0,0.34254003
3005,2.3816929e-05,0.0,0,0,0.34254003
3017,0.75199264,1.0,1,1,0.34254003
3020,0.0046331035,0.0,0,0,0.34254003
3032,0.40307197,0.0,0,1,0.34254003
3038,0.004839743,0.0,0,0,0.34254003
3041,0.14409347,0.0,0,0,0.34254003
3044,2.0052385e-05,0.0,0,0,0.34254003
3053,0.9287479,1.0,1,1,0.34254003
3057,0.006639405,0.0,0,0,0.34254003
3060,0.00047503834,0.0,0,0,0.34254003
3062,0.060606524,0.0,0,0,0.34254003
3063,0.15335393,0.0,0,0,0.34254003
3071,0.00018610276,0.0,0,0,0.34254003
3072,5.094625e-05,0.0,0,0,0.34254003
3073,0.0003656681,0.0,0,0,0.34254003
3076,0.15923129,0.0,0,0,0.34254003
3080,0.32848784,1.0,0,0,0.34254003
3098,0.00056243,0.0,0,0,0.34254003
3099,0.017313752,0.0,0,0,0.34254003
3102,0.98522377,1.0,1,1,0.34254003
3105,1.2403107e-05,0.0,0,0,0.34254003
3106,0.14707263,0.0,0,0,0.34254003
3111,0.06986808,0.0,0,0,0.34254003
3125,0.0005080209,0.0,0,0,0.34254003
3135,0.04368333,0.0,0,0,0.34254003
3143,0.00034145353,0.0,0,0,0.34254003
3144,0.07269512,0.0,0,0,0.34254003
3147,0.9367852,1.0,1,1,0.34254003
3154,0.00031424768,0.0,0,0,0.34254003
3160,0.011029226,0.0,0,0,0.34254003
3172,0.00072261493,0.0,0,0,0.34254003
3184,0.0025870244,1.0,0,0,0.34254003
3186,0.31332523,0.0,0,0,0.34254003
3188,0.014620499,0.0,0,0,0.34254003
3191,0.99331445,1.0,1,1,0.34254003
3193,0.7608121,0.0,1,1,0.34254003
3194,0.1197139,0.0,0,0,0.34254003
3195,6.0056186e-06,0.0,0,0,0.34254003
3200,0.031910032,0.0,0,0,0.34254003
3207,0.8820554,0.0,1,1,0.34254003
3214,0.000757643,0.0,0,0,0.34254003
3221,0.73150086,1.0,1,1,0.34254003
3227,0.0057266997,0.0,0,0,0.34254003
3239,6.1931846e-06,0.0,0,0,0.34254003
3240,0.11636438,1.0,0,0,0.34254003
3241,0.28524143,1.0,0,0,0.34254003
3248,1.7120794e-05,0.0,0,0,0.34254003
3253,0.004214791,0.0,0,0,0.34254003
3255,0.001964166,0.0,0,0,0.34254003
3258,0.012036444,0.0,0,0,0.34254003
3263,0.5179117,1.0,1,1,0.34254003
3265,0.26415953,0.0,0,0,0.34254003
3277,8.593802e-05,0.0,0,0,0.34254003
3283,0.00023339227,0.0,0,0,0.34254003
3284,0.21955265,1.0,0,0,0.34254003
3288,0.15358877,0.0,0,0,0.34254003
3290,0.0001061633,0.0,0,0,0.34254003
3291,0.0139383655,0.0,0,0,0.34254003
3295,0.22610615,0.0,0,0,0.34254003
3298,0.005000647,0.0,0,0,0.34254003
3302,0.0042570056,0.0,0,0,0.34254003
3304,0.48707005,1.0,0,1,0.34254003
3309,0.076620184,0.0,0,0,0.34254003
3314,0.77938026,1.0,1,1,0.34254003
3316,0.9183401,1.0,1,1,0.34254003
3321,0.7060742,1.0,1,1,0.34254003
3323,0.00061782746,0.0,0,0,0.34254003
3326,0.0060959067,0.0,0,0,0.34254003
3327,0.0066901315,0.0,0,0,0.34254003
3333,0.14236471,0.0,0,0,0.34254003
3337,0.0018074921,0.0,0,0,0.34254003
3342,0.20077251,0.0,0,0,0.34254003
3349,0.00016913153,0.0,0,0,0.34254003
3352,0.066403516,0.0,0,0,0.34254003
3366,0.00028476788,0.0,0,0,0.34254003
3367,0.5110008,1.0,1,1,0.34254003
3368,0.20499745,0.0,0,0,0.34254003
3374,0.67753255,0.0,1,1,0.34254003
3383,0.00076817395,0.0,0,0,0.34254003
3387,0.002626665,0.0,0,0,0.34254003
3388,0.1891809,0.0,0,0,0.34254003
3390,0.000120313714,0.0,0,0,0.34254003
3406,0.0033175696,0.0,0,0,0.34254003
3407,0.009178487,0.0,0,0,0.34254003
3417,0.20760773,0.0,0,0,0.34254003
3418,0.00029317153,0.0,0,0,0.34254003
3420,0.0043700165,0.0,0,0,0.34254003
3430,0.9485355,1.0,1,1,0.34254003
3443,0.5248127,0.0,1,1,0.34254003
3445,0.051780883,0.0,0,0,0.34254003
3461,0.26611736,0.0,0,0,0.34254003
3462,0.010696179,0.0,0,0,0.34254003
3470,0.013219525,0.0,0,0,0.34254003
3474,0.00020672698,0.0,0,0,0.34254003
3475,0.006762019,0.0,0,0,0.34254003
3483,8.332169e-05,0.0,0,0,0.34254003
3487,0.05201226,0.0,0,0,0.34254003
3509,0.0025326924,0.0,0,0,0.34254003
3513,0.42086035,0.0,0,1,0.34254003
3517,9.930509e-06,0.0,0,0,0.34254003
3538,0.959143,1.0,1,1,0.34254003
3541,0.0035369531,0.0,0,0,0.34254003
3543,0.46249875,0.0,0,1,0.34254003
3547,0.9057794,1.0,1,1,0.34254003
3554,0.1331321,0.0,0,0,0.34254003
3563,0.00011617629,0.0,0,0,0.34254003
3570,0.063603155,0.0,0,0,0.34254003
3572,0.0038137222,0.0,0,0,0.34254003
3577,0.00023153736,0.0,0,0,0.34254003
3597,0.04805896,0.0,0,0,0.34254003
3598,0.0024513612,0.0,0,0,0.34254003
3615,0.49491182,1.0,0,1,0.34254003
3617,0.80631083,1.0,1,1,0.34254003
3624,0.97896135,1.0,1,1,0.34254003
3631,0.09385033,0.0,0,0,0.34254003
3633,0.0010239849,0.0,0,0,0.34254003
3638,0.00011873385,0.0,0,0,0.34254003
3639,0.44281483,1.0,0,1,0.34254003
3642,1.43106345e-05,0.0,0,0,0.34254003
3645,0.02789301,0.0,0,0,0.34254003
3647,0.117090695,1.0,0,0,0.34254003
3662,0.54372966,1.0,1,1,0.34254003
3663,0.002376425,0.0,0,0,0.34254003
3676,0.009281206,0.0,0,0,0.34254003
3680,0.5772147,0.0,1,1,0.34254003
3687,0.000660247,0.0,0,0,0.34254003
3690,0.4731841,1.0,0,1,0.34254003
3699,0.00887586,0.0,0,0,0.34254003
3700,0.0002763594,0.0,0,0,0.34254003
3702,0.002412981,0.0,0,0,0.34254003
3706,0.00020414805,0.0,0,0,0.34254003
3708,6.643426e-05,0.0,0,0,0.34254003
3711,0.006556026,0.0,0,0,0.34254003
3712,2.8040666e-05,0.0,0,0,0.34254003
3713,0.00092740264,0.0,0,0,0.34254003
3716,0.917769,1.0,1,1,0.34254003
3720,0.054863486,0.0,0,0,0.34254003
3722,4.3680684e-05,0.0,0,0,0.34254003
3729,0.99673516,1.0,1,1,0.34254003
3739,0.013222554,0.0,0,0,0.34254003
3740,0.23681608,1.0,0,0,0.34254003
3760,0.9968894,1.0,1,1,0.34254003
3761,0.5694007,0.0,1,1,0.34254003
3783,0.39177677,1.0,0,1,0.34254003
3784,0.02121107,0.0,0,0,0.34254003
3789,0.00063401577,0.0,0,0,0.34254003
3797,8.199959e-05,0.0,0,0,0.34254003
3803,0.57138485,1.0,1,1,0.34254003
3804,0.00017050334,0.0,0,0,0.34254003
3806,0.4929514,1.0,0,1,0.34254003
3807,0.99964964,1.0,1,1,0.34254003
3810,0.98102653,1.0,1,1,0.34254003
3813,3.7987743e-07,0.0,0,0,0.34254003
3816,0.41797692,1.0,0,1,0.34254003
3822,0.41994324,0.0,0,1,0.34254003
3823,0.00012508141,0.0,0,0,0.34254003
3837,8.9284265e-05,0.0,0,0,0.34254003
3851,0.06205645,0.0,0,0,0.34254003
3852,0.0016274344,0.0,0,0,0.34254003
3862,0.98775136,0.0,1,1,0.34254003
3871,0.2624335,0.0,0,0,0.34254003
3873,0.69604135,1.0,1,1,0.34254003
3876,0.0011049001,0.0,0,0,0.34254003
3879,0.4957051,1.0,0,1,0.34254003
3881,0.00012311709,0.0,0,0,0.34254003
3892,0.0073366044,0.0,0,0,0.34254003
3896,0.019736772,0.0,0,0,0.34254003
3897,0.001374044,0.0,0,0,0.34254003
3904,0.98533624,0.0,1,1,0.34254003
3905,0.7456548,1.0,1,1,0.34254003
3918,0.006331915,0.0,0,0,0.34254003
3921,0.61966425,1.0,1,1,0.34254003
3926,0.004588551,0.0,0,0,0.34254003
3928,0.0017590399,0.0,0,0,0.34254003
3930,0.5356997,0.0,1,1,0.34254003
3932,2.4397836e-05,0.0,0,0,0.34254003
3938,0.0057986355,0.0,0,0,0.34254003
3942,0.0006742078,1.0,0,0,0.34254003
3949,0.41420954,0.0,0,1,0.34254003
3951,0.0011032027,0.0,0,0,0.34254003
3957,0.5246989,0.0,1,1,0.34254003
3958,0.28231302,1.0,0,0,0.34254003
3962,0.005991179,0.0,0,0,0.34254003
3965,6.712149e-05,0.0,0,0,0.34254003
3974,0.77013063,0.0,1,1,0.34254003
3975,0.005791053,0.0,0,0,0.34254003
3976,0.011338422,0.0,0,0,0.34254003
3983,0.23466775,1.0,0,0,0.34254003
3984,5.806707e-05,0.0,0,0,0.34254003
3985,0.00076964457,0.0,0,0,0.34254003
3986,0.002451219,0.0,0,0,0.34254003
3995,0.40321293,0.0,0,1,0.34254003
4004,0.12078585,0.0,0,0,0.34254003
4011,0.0022717586,0.0,0,0,0.34254003
4015,0.8818683,1.0,1,1,0.34254003
4016,0.0016529589,0.0,0,0,0.34254003
4020,0.002488179,0.0,0,0,0.34254003
4022,0.34620625,1.0,0,1,0.34254003
4023,0.21893805,0.0,0,0,0.34254003
4027,0.5742255,1.0,1,1,0.34254003
4029,0.006924993,0.0,0,0,0.34254003
4035,0.07031827,0.0,0,0,0.34254003
4037,0.26985982,0.0,0,0,0.34254003
4044,0.16474777,0.0,0,0,0.34254003
4050,0.028221386,0.0,0,0,0.34254003
4052,7.06896e-05,0.0,0,0,0.34254003
4059,0.0024406826,0.0,0,0,0.34254003
4060,0.85767525,0.0,1,1,0.34254003
4071,0.0118795,0.0,0,0,0.34254003
4075,0.22753894,1.0,0,0,0.34254003
4079,0.7197205,0.0,1,1,0.34254003
4081,0.0029551098,0.0,0,0,0.34254003
4083,0.005031514,0.0,0,0,0.34254003
4091,0.00096194673,0.0,0,0,0.34254003
4094,2.9868345e-06,0.0,0,0,0.34254003
4101,0.049034063,0.0,0,0,0.34254003
4103,0.1517739,0.0,0,0,0.34254003
4105,0.005213397,0.0,0,0,0.34254003
4119,0.00021808439,0.0,0,0,0.34254003
4138,0.0478944,0.0,0,0,0.34254003
4139,0.0030228528,0.0,0,0,0.34254003
4142,0.0005841653,0.0,0,0,0.34254003
4146,0.0040634708,0.0,0,0,0.34254003
4149,0.00017174275,0.0,0,0,0.34254003
4152,0.00085039955,0.0,0,0,0.34254003
4157,0.82039887,1.0,1,1,0.34254003
4159,0.9999925,1.0,1,1,0.34254003
4161,0.43216777,0.0,0,1,0.34254003
4166,0.8278708,1.0,1,1,0.34254003
4170,0.091090485,0.0,0,0,0.34254003
4173,0.0026333441,0.0,0,0,0.34254003
4177,3.6765657e-06,0.0,0,0,0.34254003
4178,0.7085665,1.0,1,1,0.34254003
4179,7.3322707e-07,0.0,0,0,0.34254003
4183,0.0011293762,0.0,0,0,0.34254003
4192,0.52315617,1.0,1,1,0.34254003
4193,0.000477177,0.0,0,0,0.34254003
4198,0.051892176,0.0,0,0,0.34254003
4199,1.0818292e-05,0.0,0,0,0.34254003
4209,0.99930835,1.0,1,1,0.34254003
4211,4.913766e-06,0.0,0,0,0.34254003
4222,0.7420917,0.0,1,1,0.34254003
4223,0.0017206029,0.0,0,0,0.34254003
4227,0.00019142311,0.0,0,0,0.34254003
4239,0.0015085292,0.0,0,0,0.34254003
4253,0.006658383,0.0,0,0,0.34254003
4255,0.2652133,0.0,0,0,0.34254003
4272,0.00050510955,0.0,0,0,0.34254003
4273,0.9305995,1.0,1,1,0.34254003
4279,0.0010688961,0.0,0,0,0.34254003
4288,0.010136945,0.0,0,0,0.34254003
4295,0.32079056,0.0,0,0,0.34254003
4297,0.008028261,0.0,0,0,0.34254003
4299,0.0018491845,0.0,0,0,0.34254003
4324,0.00029731944,0.0,0,0,0.34254003
4325,0.13250968,0.0,0,0,0.34254003
4327,0.99676895,0.0,1,1,0.34254003
4329,0.0003198055,0.0,0,0,0.34254003
4343,3.685309e-05,0.0,0,0,0.34254003
4345,0.7917625,0.0,1,1,0.34254003
4346,0.019051354,0.0,0,0,0.34254003
4349,0.096049,0.0,0,0,0.34254003
4350,0.0005568537,0.0,0,0,0.34254003
4356,0.36509404,0.0,0,1,0.34254003
4380,0.0023721717,0.0,0,0,0.34254003
4385,5.9571117e-05,0.0,0,0,0.34254003
4387,0.09619396,0.0,0,0,0.34254003
4389,0.00015761005,0.0,0,0,0.34254003
4392,0.425073,1.0,0,1,0.34254003
4395,0.9940916,1.0,1,1,0.34254003
4396,0.12886651,0.0,0,0,0.34254003
4416,0.21128915,1.0,0,0,0.34254003
4418,0.00095331104,0.0,0,0,0.34254003
4445,0.00011361358,0.0,0,0,0.34254003
4452,0.5183735,1.0,1,1,0.34254003
4453,0.07776188,0.0,0,0,0.34254003
4460,0.20180124,0.0,0,0,0.34254003
4465,7.3317015e-06,0.0,0,0,0.34254003
4467,0.09776305,0.0,0,0,0.34254003
4469,0.00029888397,1.0,0,0,0.34254003
4474,0.80698025,1.0,1,1,0.34254003
4475,0.999754,1.0,1,1,0.34254003
4476,0.008256146,0.0,0,0,0.34254003
4483,7.1087976e-05,0.0,0,0,0.34254003
4491,0.008878545,0.0,0,0,0.34254003
4501,0.0005244646,0.0,0,0,0.34254003
4511,0.8634978,1.0,1,1,0.34254003
4513,0.07592396,0.0,0,0,0.34254003
4518,0.56572783,1.0,1,1,0.34254003
4522,0.014203372,0.0,0,0,0.34254003
4523,0.0039716642,0.0,0,0,0.34254003
4525,0.3037656,0.0,0,0,0.34254003
4531,0.004161507,0.0,0,0,0.34254003
4533,0.0016707836,0.0,0,0,0.34254003
4542,0.501816,0.0,1,1,0.34254003
4546,0.0015555242,0.0,0,0,0.34254003
4554,0.055795327,0.0,0,0,0.34254003
4555,0.16901548,0.0,0,0,0.34254003
4558,0.0015232546,0.0,0,0,0.34254003
4568,5.350745e-05,0.0,0,0,0.34254003
4571,0.03073248,0.0,0,0,0.34254003
4575,0.003162565,0.0,0,0,0.34254003
4584,0.79733455,0.0,1,1,0.34254003
4586,0.56092924,1.0,1,1,0.34254003
4588,0.04418165,0.0,0,0,0.34254003
4592,0.569066,1.0,1,1,0.34254003
4598,0.035493817,0.0,0,0,0.34254003
4601,0.00010931609,0.0,0,0,0.34254003
4606,0.3341585,1.0,0,0,0.34254003
4608,0.004254708,0.0,0,0,0.34254003
4613,0.003864219,0.0,0,0,0.34254003
4635,0.0003147529,0.0,0,0,0.34254003
4641,0.66988033,0.0,1,1,0.34254003
4644,0.23689672,1.0,0,0,0.34254003
4645,0.0021828264,0.0,0,0,0.34254003
4647,0.96575713,1.0,1,1,0.34254003
4658,0.16395266,0.0,0,0,0.34254003
4678,0.6004451,1.0,1,1,0.34254003
4679,0.18350331,0.0,0,0,0.34254003
4691,0.00463694,0.0,0,0,0.34254003
4697,0.002257567,0.0,0,0,0.34254003
4702,0.00012403894,0.0,0,0,0.34254003
4706,0.001048709,0.0,0,0,0.34254003
4709,3.9295293e-07,0.0,0,0,0.34254003
4727,0.9286991,1.0,1,1,0.34254003
4736,0.0024475395,0.0,0,0,0.34254003
4739,0.00349895,0.0,0,0,0.34254003
4752,0.008638565,0.0,0,0,0.34254003
4759,8.288613e-06,0.0,0,0,0.34254003
4762,0.11451597,0.0,0,0,0.34254003
4767,0.014167597,0.0,0,0,0.34254003
4780,8.317103e-05,0.0,0,0,0.34254003
4783,0.60760826,0.0,1,1,0.34254003
4785,0.011113169,0.0,0,0,0.34254003
4787,0.00022472514,0.0,0,0,0.34254003
4791,0.0017429271,0.0,0,0,0.34254003
4797,0.014339631,0.0,0,0,0.34254003
4798,0.00019965012,0.0,0,0,0.34254003
4802,0.048322286,0.0,0,0,0.34254003
4804,0.00016889334,0.0,0,0,0.34254003
4809,0.0015031913,0.0,0,0,0.34254003
4815,0.018569442,0.0,0,0,0.34254003
4817,0.00026583663,0.0,0,0,0.34254003
4819,0.9696387,1.0,1,1,0.34254003
4823,0.007947297,0.0,0,0,0.34254003
4824,0.00015939586,0.0,0,0,0.34254003
4848,0.12360575,0.0,0,0,0.34254003
4849,0.019242171,0.0,0,0,0.34254003
4854,0.0050525456,0.0,0,0,0.34254003
4857,0.83499676,0.0,1,1,0.34254003
4862,0.16369145,1.0,0,0,0.34254003
4866,0.85387516,0.0,1,1,0.34254003
4872,0.5542103,0.0,1,1,0.34254003
4874,0.9741494,1.0,1,1,0.34254003
4881,0.010895435,0.0,0,0,0.34254003
4882,0.0019209353,0.0,0,0,0.34254003
4889,0.000114325194,0.0,0,0,0.34254003
4899,0.2460504,0.0,0,0,0.34254003
4908,0.5166103,1.0,1,1,0.34254003
4912,6.778825e-06,0.0,0,0,0.34254003
4939,0.020094203,0.0,0,0,0.34254003
4940,0.12377147,0.0,0,0,0.34254003
4946,0.021525785,0.0,0,0,0.34254003
4951,0.0014615371,0.0,0,0,0.34254003
4955,5.342134e-05,0.0,0,0,0.34254003
4959,0.011396796,0.0,0,0,0.34254003
4961,0.20505059,0.0,0,0,0.34254003
4965,0.00032998814,0.0,0,0,0.34254003
4966,2.0125144e-05,0.0,0,0,0.34254003
4968,0.27045253,0.0,0,0,0.34254003
4971,0.0088865375,0.0,0,0,0.34254003
4974,0.0008423709,0.0,0,0,0.34254003
4977,0.39248645,1.0,0,1,0.34254003
4981,0.00033511172,0.0,0,0,0.34254003
4982,2.1948088e-05,0.0,0,0,0.34254003
4985,0.009429722,0.0,0,0,0.34254003
4989,7.134271e-05,0.0,0,0,0.34254003
4993,4.2461e-05,0.0,0,0,0.34254003
4995,0.00087193,0.0,0,0,0.34254003
4996,1.0963259e-05,0.0,0,0,0.34254003
4997,0.38648275,1.0,0,1,0.34254003
4998,0.1299861,0.0,0,0,0.34254003
5000,0.0039148238,0.0,0,0,0.34254003
5002,0.085054874,0.0,0,0,0.34254003
5003,0.515912,0.0,1,1,0.34254003
5005,0.11910466,0.0,0,0,0.34254003
5009,0.09040639,0.0,0,0,0.34254003
5014,0.09233474,0.0,0,0,0.34254003
5021,0.15828031,0.0,0,0,0.34254003
5024,5.8994316e-05,0.0,0,0,0.34254003
5026,0.00045750974,0.0,0,0,0.34254003
5032,0.04319649,0.0,0,0,0.34254003
5034,0.005265406,0.0,0,0,0.34254003
5038,0.13777207,0.0,0,0,0.34254003
5041,0.2730012,0.0,0,0,0.34254003
5053,2.2627726e-05,0.0,0,0,0.34254003
5057,0.2279492,1.0,0,0,0.34254003
5063,0.025548268,0.0,0,0,0.34254003
5071,0.004530666,0.0,0,0,0.34254003
5075,0.7054491,0.0,1,1,0.34254003
5076,5.2037154e-05,0.0,0,0,0.34254003
5079,0.00057151966,0.0,0,0,0.34254003
5088,0.0029223282,0.0,0,0,0.34254003
5095,0.2689465,1.0,0,0,0.34254003
5099,0.07542186,0.0,0,0,0.34254003
5101,0.46686333,1.0,0,1,0.34254003
5102,0.023754688,1.0,0,0,0.34254003
5109,0.00022086901,0.0,0,0,0.34254003
5110,0.002532913,0.0,0,0,0.34254003
5111,0.00086074806,0.0,0,0,0.34254003
5123,3.5865334e-05,0.0,0,0,0.34254003
5137,0.0037211182,0.0,0,0,0.34254003
5141,0.0003129191,0.0,0,0,0.34254003
5143,7.228845e-05,0.0,0,0,0.34254003
5153,0.5064063,0.0,1,1,0.34254003
5155,0.927375,1.0,1,1,0.34254003
5162,0.065872304,0.0,0,0,0.34254003
5165,0.0023663964,0.0,0,0,0.34254003
5169,0.00061533693,0.0,0,0,0.34254003
5177,0.006225221,0.0,0,0,0.34254003
5180,0.5066224,1.0,1,1,0.34254003
5183,1.5555185e-06,0.0,0,0,0.34254003
5193,0.04350223,0.0,0,0,0.34254003
5194,0.00069393637,0.0,0,0,0.34254003
5215,0.88682246,1.0,1,1,0.34254003
5218,0.0068279407,0.0,0,0,0.34254003
5219,0.92548794,1.0,1,1,0.34254003
5225,0.98952454,1.0,1,1,0.34254003
5233,0.024590626,0.0,0,0,0.34254003
5238,0.0010341525,0.0,0,0,0.34254003
5246,0.5602302,0.0,1,1,0.34254003
5249,0.014654123,0.0,0,0,0.34254003
5250,0.363486,0.0,0,1,0.34254003
5254,1.336549e-05,0.0,0,0,0.34254003
5256,0.0038046062,0.0,0,0,0.34254003
5264,0.94346565,1.0,1,1,0.34254003
5277,0.0044773235,0.0,0,0,0.34254003
5285,0.0012810755,0.0,0,0,0.34254003
5291,0.0031079934,0.0,0,0,0.34254003
5295,0.9423673,0.0,1,1,0.34254003
5311,0.054775927,0.0,0,0,0.34254003
5313,0.051090874,0.0,0,0,0.34254003
5317,0.00017791401,0.0,0,0,0.34254003
5318,0.0048812535,0.0,0,0,0.34254003
5327,0.0077675628,0.0,0,0,0.34254003
5329,0.57222396,1.0,1,1,0.34254003
5332,0.00026925417,1.0,0,0,0.34254003
5335,4.4499713e-05,0.0,0,0,0.34254003
5339,0.00017948843,0.0,0,0,0.34254003
5340,0.31948137,0.0,0,0,0.34254003
5343,0.007348845,0.0,0,0,0.34254003
5348,0.70758164,1.0,1,1,0.34254003
5352,0.00095760403,0.0,0,0,0.34254003
5368,0.24057882,1.0,0,0,0.34254003
5371,0.98202133,1.0,1,1,0.34254003
5372,0.0016778199,0.0,0,0,0.34254003
5379,0.00016204936,0.0,0,0,0.34254003
5381,0.00077761087,0.0,0,0,0.34254003
5387,0.00082702714,0.0,0,0,0.34254003
5389,0.037770092,0.0,0,0,0.34254003
5390,0.0021366929,0.0,0,0,0.34254003
5392,1.7563521e-05,0.0,0,0,0.34254003
5404,0.024467513,0.0,0,0,0.34254003
5407,0.35824576,1.0,0,1,0.34254003
5417,0.00083306996,0.0,0,0,0.34254003
5418,0.053784646,0.0,0,0,0.34254003
5420,1.0205382e-05,0.0,0,0,0.34254003
5422,0.3842139,0.0,0,1,0.34254003
5427,0.9901542,1.0,1,1,0.34254003
5428,0.007897605,0.0,0,0,0.34254003
5447,0.0025245647,0.0,0,0,0.34254003
5448,0.0027784652,0.0,0,0,0.34254003
5450,0.8962533,0.0,1,1,0.34254003
5454,0.9999765,1.0,1,1,0.34254003
5463,0.00059760275,0.0,0,0,0.34254003
5465,0.09774627,1.0,0,0,0.34254003
5473,0.95135814,1.0,1,1,0.34254003
5480,0.017241452,0.0,0,0,0.34254003
5486,0.00035645306,0.0,0,0,0.34254003
5499,0.96099377,1.0,1,1,0.34254003
5513,0.0037383083,0.0,0,0,0.34254003
5520,0.93656725,1.0,1,1,0.34254003
5521,0.0015539238,0.0,0,0,0.34254003
5529,0.3617647,0.0,0,1,0.34254003
5531,0.0017132765,0.0,0,0,0.34254003
5532,0.82013893,1.0,1,1,0.34254003
5534,0.9865541,1.0,1,1,0.34254003
5537,0.11808757,0.0,0,0,0.34254003
5539,0.709809,0.0,1,1,0.34254003
5546,0.00012519883,0.0,0,0,0.34254003
5547,0.7070047,0.0,1,1,0.34254003
5552,0.025285443,1.0,0,0,0.34254003
5555,0.17093222,1.0,0,0,0.34254003
5559,0.0023001889,0.0,0,0,0.34254003
5564,1.4666799e-05,0.0,0,0,0.34254003
5569,0.67154825,1.0,1,1,0.34254003
5585,0.48413283,1.0,0,1,0.34254003
5593,4.099446e-05,0.0,0,0,0.34254003
5594,0.0019579346,0.0,0,0,0.34254003
5599,0.017955258,0.0,0,0,0.34254003
5613,0.00043564095,0.0,0,0,0.34254003
5614,0.0020178151,0.0,0,0,0.34254003
5617,0.01686375,0.0,0,0,0.34254003
5618,0.24010065,0.0,0,0,0.34254003
5627,4.2238877e-05,0.0,0,0,0.34254003
5636,0.0011077404,0.0,0,0,0.34254003
5639,0.03937741,0.0,0,0,0.34254003
5650,0.010810021,0.0,0,0,0.34254003
5653,0.30251518,0.0,0,0,0.34254003
5660,0.0006838007,0.0,0,0,0.34254003
5663,0.00026625008,0.0,0,0,0.34254003
5676,0.0021221219,0.0,0,0,0.34254003
5682,0.0027712726,0.0,0,0,0.34254003
5685,0.0017191864,0.0,0,0,0.34254003
5688,6.4457636e-05,0.0,0,0,0.34254003
5693,0.00036307692,0.0,0,0,0.34254003
5696,0.006208134,0.0,0,0,0.34254003
5697,0.26586676,0.0,0,0,0.34254003
5708,0.53876895,0.0,1,1,0.34254003
5715,0.9691589,1.0,1,1,0.34254003
5719,0.005501515,0.0,0,0,0.34254003
5721,0.017281767,0.0,0,0,0.34254003
5723,0.4033168,1.0,0,1,0.34254003
5730,0.99991524,1.0,1,1,0.34254003
5731,0.033352546,0.0,0,0,0.34254003
5732,0.00081460027,0.0,0,0,0.34254003
5738,0.62522346,1.0,1,1,0.34254003
5744,0.38387534,1.0,0,1,0.34254003
5746,0.0003590822,0.0,0,0,0.34254003
5749,0.006363942,0.0,0,0,0.34254003
5763,6.5950495e-05,0.0,0,0,0.34254003
5767,0.46535724,0.0,0,1,0.34254003
